checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_task_partitions,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,offset_task_partitions,partition_block_size,partition_chunk,partition_schedule,partition_task_blocks,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,100293212.416419,0.997076,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,291546096.402233,0.342999,1.343332,74441752.144914
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,188882479.256931,0.529430,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,289005494.308803,0.346014,0.878834,113787112.069732
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,195753320.738130,0.510847,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,300301411.780615,0.332999,0.846951,118070602.040289
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,96406329.316975,1.037276,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,290936502.564531,0.343718,1.384279,72239786.392453
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,100853268.637669,0.991540,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,299773291.215016,0.333585,1.328580,75268340.916309
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44920764.105359,2.226142,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,298574673.322757,0.334925,2.564081,39000331.305025
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44616743.530519,2.241311,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,305540693.652173,0.327289,2.571833,38882768.655271
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44513878.987167,2.246490,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,299609587.945910,0.333768,2.583487,38707369.591920
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44436969.219071,2.250378,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,318971873.177279,0.313507,2.567171,38953387.644491
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44760585.558275,2.234108,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,317803067.066983,0.314660,2.551840,39187405.752249
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44638318.998477,2.240228,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,307307859.731896,0.325407,2.569258,38921746.483764
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44766691.139505,2.233804,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,317940984.824066,0.314524,2.551437,39193597.156437
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44626190.098014,2.240837,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,308093150.931082,0.324577,2.568618,38931434.523878
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,468570386.820793,0.213415,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,278244659.848956,0.359396,0.576045,173597643.388267
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,491409912.662144,0.203496,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,277274458.318949,0.360653,0.567944,176073687.731466
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,489557000.133443,0.204266,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,291607025.571351,0.342927,0.550749,181570899.225146
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,490711308.721647,0.203786,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,280278661.679939,0.356788,0.563721,177392562.217113
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,483445225.434735,0.206849,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,284243941.466655,0.351810,0.562124,177896700.402378
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,493062324.470772,0.202814,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,283016971.500560,0.353336,0.559667,178677698.614916
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,495594620.222316,0.201778,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,290256815.346796,0.344522,0.549511,181980070.919602
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,477116498.236928,0.209592,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,276226234.638669,0.362022,0.574836,173962761.877071
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,194871600.316315,0.513158,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,290362242.006553,0.344397,0.860987,116145718.441943
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,190524880.586524,0.524866,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,299262291.026512,0.334155,0.862098,115996152.772354
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,98924995.743636,1.010867,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,294646077.958213,0.339390,1.353525,73881180.976596
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,100790210.655294,0.992160,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,286493215.020576,0.349048,1.345045,74346933.090289
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,181415545.585807,0.551221,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,298881933.948045,0.334580,0.888968,112489965.032981
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,185047051.718480,0.540403,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,294305662.435273,0.339783,0.883568,113177489.935016
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,103754649.572344,0.963812,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,288432383.751449,0.346702,1.313969,76105291.860286
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,104368046.593011,0.958148,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,299319232.353375,0.334091,1.295286,77203035.427170
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44890527.935592,2.227641,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,297922472.765531,0.335658,2.566862,38958078.535884
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44948922.046356,2.224747,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,298543788.097675,0.334959,2.562767,39020330.827564
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44453070.395275,2.249563,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,297790001.135424,0.335807,2.588600,38630922.934966
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44903201.618347,2.227013,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,298433021.125500,0.335084,2.565224,38982950.540342
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44696182.885530,2.237328,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,309098387.438058,0.323522,2.564192,38998639.035744
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,4,32,44930685.503108,2.225650,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,299536418.147956,0.333849,2.562681,39021628.811814
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44975163.334031,2.223449,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,318720820.756813,0.313754,2.540228,39366546.870221
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44697313.904386,2.237271,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,307034353.429654,0.325696,2.566430,38964625.318782
