checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,567739979.317029,0.176137,1000000,50000000,50000000,2,32768,0,auto,2,64,292757733.356315,0.341579,0.521068,191913674.389619
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,564845530.838691,0.177040,1000000,50000000,50000000,4,32768,0,auto,2,64,285597452.449730,0.350143,0.530805,188393036.551542
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,611999589.987076,0.163399,1000000,50000000,50000000,2,32768,0,auto,4,64,290582686.170431,0.344136,0.510798,195771988.606233
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,359367597.640493,0.278267,1000000,50000000,50000000,4,32768,0,auto,4,64,285395894.737442,0.350390,0.631746,158291383.647380
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,531383064.033852,0.188188,1000000,50000000,50000000,2,32768,0,auto,4,64,284682641.673107,0.351268,0.543039,184148743.719558
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,32,602742980.554766,0.165908,1000000,50000000,50000000,4,32768,0,auto,4,64,300284222.194264,0.333018,0.502105,199161511.687578
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,126934337.874881,0.787809,1000000,50000000,50000000,2,32768,0,auto,2,64,297973900.800807,0.335600,1.126898,88739140.981979
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,127380908.057510,0.785047,1000000,50000000,50000000,4,32768,0,auto,2,64,308133980.584820,0.324534,1.112944,89851790.470660
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,123816549.125746,0.807646,1000000,50000000,50000000,2,32768,0,auto,2,64,307053469.535883,0.325676,1.136602,87981526.582021
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,128305688.631093,0.779389,1000000,50000000,50000000,4,32768,0,auto,2,64,306857711.497747,0.325884,1.108558,90207278.657645
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,124929670.488274,0.800450,1000000,50000000,50000000,2,32768,0,auto,4,64,298145043.065939,0.335407,1.138997,87796528.317233
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,4,32,124813656.180513,0.801194,1000000,50000000,50000000,4,32768,0,auto,4,64,321109466.101019,0.311420,1.115873,89615943.943831
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,127475144.395445,0.784467,1000000,50000000,50000000,2,32768,0,auto,4,64,297529355.058516,0.336101,1.123737,88988780.961590
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,32,124319105.183691,0.804382,1000000,50000000,50000000,4,32768,0,auto,4,64,299322796.912244,0.334087,1.142093,87558516.485073
